file_date,latitude,longitude,time,xco2
20/06/2021,21.07522,106.71421,10:34.7,416.50027
20/06/2021,21.06809,106.705345,10:34.7,417.3013
20/06/2021,21.061045,106.69625,10:34.7,417.9888
20/06/2021,21.054022,106.6872,10:34.7,418.67517
20/06/2021,21.12288,106.74499,10:34.9,415.73456
20/06/2021,21.115532,106.73641,10:34.9,416.80243
20/06/2021,21.108292,106.7273,10:34.9,416.68115
20/06/2021,21.101019,106.71845,10:35.0,417.23175
20/06/2021,21.09376,106.71013,10:35.0,418.2624
20/06/2021,21.08656,106.701614,10:35.0,414.6207
20/06/2021,21.072588,106.68291,10:35.1,417.29242
20/06/2021,21.141508,106.74053,10:35.2,416.3185
20/06/2021,21.134237,106.731575,10:35.3,415.6552
20/06/2021,21.126871,106.72302,10:35.3,414.4081
20/06/2021,21.119621,106.71404,10:35.3,417.73978
20/06/2021,21.112484,106.70508,10:35.3,416.91702
20/06/2021,21.105352,106.69616,10:35.4,416.57373
20/06/2021,21.098246,106.687325,10:35.4,417.67557
20/06/2021,21.091124,106.67877,10:35.4,418.72287
20/06/2021,21.145468,106.718666,10:35.6,415.56482
20/06/2021,21.1382,106.70975,10:35.6,416.27386
20/06/2021,21.131058,106.700806,10:35.7,416.34073
20/06/2021,21.123957,106.6917,10:35.7,415.33484
20/06/2021,21.116869,106.68273,10:35.7,418.46774
20/06/2021,21.109854,106.673546,10:35.7,416.75473
20/06/2021,21.156786,106.70555,10:36.0,417.39627
20/06/2021,21.149694,106.69634,10:36.0,416.28183
20/06/2021,21.142609,106.68715,10:36.0,416.6104
20/06/2021,21.135437,106.67861,10:36.1,417.43234
20/06/2021,21.128374,106.66969,10:36.1,417.21143
20/06/2021,21.168217,106.69255,10:36.3,417.39194
20/06/2021,21.16108,106.683624,10:36.4,417.15955
20/06/2021,21.154102,106.674034,10:36.4,415.57544
20/06/2021,21.147076,106.66488,10:36.4,415.77582
20/06/2021,21.165655,106.66075,10:36.7,416.32535
06/07/2021,21.50203,107.99988,10:52.7,417.83295
06/07/2021,21.49477,107.99192,10:52.7,417.4326
06/07/2021,21.52949,108.00299,10:53.0,418.2653
06/07/2021,21.522175,107.995094,10:53.0,418.7136
06/07/2021,21.514908,107.987144,10:53.1,418.17822
06/07/2021,21.50768,107.97913,10:53.1,419.84836
06/07/2021,21.542318,107.99031,10:53.4,416.8674
06/07/2021,21.535044,107.98237,10:53.4,418.86923
06/07/2021,21.52781,107.97437,10:53.4,417.3333
13/07/2021,20.655973,106.63829,16:51.4,415.06134
13/07/2021,20.705595,106.664665,16:51.6,412.05972
13/07/2021,20.676052,106.63359,16:51.7,414.13455
13/07/2021,20.733255,106.66753,16:51.9,410.0533
13/07/2021,20.68886,106.62099,16:52.1,412.0191
13/07/2021,20.745811,106.65519,16:52.3,412.98532
13/07/2021,20.758425,106.6428,16:52.6,410.9401
13/07/2021,20.77116,106.63044,16:53.0,413.6551
13/07/2021,20.763783,106.62268,16:53.0,411.90887
13/07/2021,20.791298,106.62576,16:53.3,410.79675
13/07/2021,20.816774,106.60065,16:54.1,412.5655
13/07/2021,20.869707,106.57849,16:55.1,413.87097
13/07/2021,20.917177,106.57686,16:55.7,414.18442
13/07/2021,20.96716,106.602745,16:55.9,410.67465
13/07/2021,20.99969,106.58572,16:56.6,413.58743
13/07/2021,20.977306,106.562775,16:56.7,413.2098
13/07/2021,21.01224,106.57343,16:57.0,414.2931
13/07/2021,21.004765,106.56578,16:57.0,412.2378
13/07/2021,20.98995,106.55031,16:57.1,412.99814
13/07/2021,21.024801,106.56108,16:57.4,410.25485
13/07/2021,21.009974,106.54562,16:57.4,410.57446
23/08/2021,20.480118,106.58269,10:37.2,412.34
23/08/2021,20.469826,106.581024,10:37.3,411.50543
23/08/2021,20.498747,106.57808,10:37.6,412.30997
23/08/2021,20.488455,106.57643,10:37.6,410.80945
23/08/2021,20.517376,106.57348,10:37.9,412.86365
23/08/2021,20.507082,106.57184,10:37.9,412.64014
23/08/2021,20.496744,106.57009,10:37.9,410.98734
23/08/2021,20.486393,106.56825,10:38.0,411.55624
23/08/2021,20.465855,106.5643,10:38.0,411.31995
23/08/2021,20.53601,106.56888,10:38.2,411.81793
23/08/2021,20.525719,106.56724,10:38.3,412.0094
23/08/2021,20.515383,106.5655,10:38.3,411.93393
23/08/2021,20.505035,106.56366,10:38.3,411.18033
23/08/2021,20.484505,106.55972,10:38.4,411.35867
23/08/2021,20.47423,106.55761,10:38.4,411.56546
23/08/2021,20.463951,106.55541,10:38.4,412.29837
23/08/2021,20.554695,106.56419,10:38.6,410.75183
23/08/2021,20.534065,106.560844,10:38.6,411.95627
23/08/2021,20.523716,106.55901,10:38.6,412.5748
23/08/2021,20.552748,106.55619,10:38.9,405.53305
23/08/2021,20.542398,106.55437,10:39.0,410.0088
23/08/2021,20.561106,106.549675,10:39.3,409.17804
23/08/2021,20.550858,106.54777,10:39.3,410.36728
23/08/2021,20.559347,106.54097,10:39.7,412.15604
